,Date,ID,url,username,source,location,tweet,num of likes,num of _retweet
20,2022-10-10 14:48:58+00:00,1579484138364882945,https://twitter.com/yvainelol/status/1579484138364882945,yvainelol,Twitter for iPhone,💜fae | v1 | moon | cyphic,@iZephiroX best i can do is nestle pure life https://t.co/gnCVw5h7VB,2,0
21,2022-10-10 14:48:54+00:00,1579484121197580295,https://twitter.com/Vet_Grandma/status/1579484121197580295,Vet_Grandma,Twitter Web App,America,@jeffj99 @joecamel90 @nadiepetah @martelsa868 @MayorGallego Is Kit Kat Nestle?  So are drumstick ice cream cones which is very depressing!,1,0
22,2022-10-10 14:48:40+00:00,1579484063622365184,https://twitter.com/_UNDRSCR_/status/1579484063622365184,_UNDRSCR_,Twitter Web App,,@BrainEmojis @muratpak never wanted a nestle crunch bar so much,0,0
23,2022-10-10 14:47:02+00:00,1579483653285253122,https://twitter.com/BethCha06922301/status/1579483653285253122,BethCha06922301,Twitter Web App,,@mvanhulten Is @Nestle still trading?,0,0
24,2022-10-10 14:47:02+00:00,1579483649946177537,https://twitter.com/PromobitOficial/status/1579483649946177537,PromobitOficial,Promobit,Brasil,"#promoção #oferta  [Marketplace] Chocolate Nestle Suflair 50g - 20 Unidades - R$ 45,49  https://t.co/xw9w0SnRUz",0,0
25,2022-10-10 14:44:40+00:00,1579483054787432448,https://twitter.com/ditoriaknights/status/1579483054787432448,ditoriaknights,Twitter Web App,,"saw vegan kitkats at kaufland and thought damn nestle making big moves, i think they should work on a kitkat made with cocoa that's NOT acquired via child labour next",0,0
26,2022-10-10 14:43:48+00:00,1579482835605340165,https://twitter.com/carboncompanies/status/1579482835605340165,carboncompanies,"Cheap Bots, Done Quick!",,Greetings eco-friendlies! The well known un-green company Nestle who uses 1.7 MILLION of plastic only on packaging😨! Fun fact  everyone has their very own carbon footprint!  Follow for more daily environmental facts!,1,0
27,2022-10-10 14:41:39+00:00,1579482296549519360,https://twitter.com/hansi97865/status/1579482296549519360,hansi97865,Twitter for Android,"Langley, Virginia & Vatikan","Swiss Companies that are still active in russia. Doing business in a terrorist state

@BarryCallebaut @Glencore @Nestle @Sika @SwissKronoUSA @SwissKronoFr @SwisskronoUK @ZepterW @LehrebeiEMS @Novartis @Roche @SGS_SA https://t.co/BR9fBbSzGV",5,3
28,2022-10-10 14:38:45+00:00,1579481567193600000,https://twitter.com/MarynaLukashch2/status/1579481567193600000,MarynaLukashch2,Twitter for iPhone,,@Danone @Nestle are you a part of war crimes? https://t.co/K6rc5BECSP,0,0
29,2022-10-10 14:33:47+00:00,1579480315118379009,https://twitter.com/cawi_erin411/status/1579480315118379009,cawi_erin411,Twitter for Android,Canada,@CateSpice do y'all have Nestle Cream down there? I found a recipe that needs it and Canada has none https://t.co/boLTJIJnyf,0,0
30,2022-10-10 14:33:35+00:00,1579480268490289152,https://twitter.com/Mr_Ogorek/status/1579480268490289152,Mr_Ogorek,Twitter for Android,,"@ewa19591 Please not also to mention French companies: LeroyMerlin, Auchan, Danone, Nestlé and manufacturers of French wines. It is time to make them know that, they support Russists who kill innocent people...",1,0
31,2022-10-10 14:30:22+00:00,1579479458805092354,https://twitter.com/uberotaku/status/1579479458805092354,uberotaku,Twitter Web App,,@ExcelVendingLtd @Nestle Traditional definitely,0,0
32,2022-10-10 14:29:52+00:00,1579479329264009217,https://twitter.com/blixenn_/status/1579479329264009217,blixenn_,Twitter for Android,,"@GotchaTanaStalk @cutesmiIeharuka Yesss also love crunchious choc bars

This includes Nestle crunch but too bad i never tried it",1,0
33,2022-10-10 14:28:30+00:00,1579478988615213062,https://twitter.com/SavageDragoon_/status/1579478988615213062,SavageDragoon_,Twitter for iPhone,Narnia or some shit,@ScarleYonaguni I see the very cultured Nestle Crunch bar!,0,0
34,2022-10-10 14:26:03+00:00,1579478369053597699,https://twitter.com/ShortyShadows/status/1579478369053597699,ShortyShadows,Twitter for iPhone,"Wales, United Kingdom",@ExcelVendingLtd @Nestle Traditional 😍😍,0,0
35,2022-10-10 14:22:54+00:00,1579477575889752064,https://twitter.com/DeeEmBee/status/1579477575889752064,DeeEmBee,Twitter Web App,,@ExcelVendingLtd @Nestle Traditional,0,0
36,2022-10-10 14:22:44+00:00,1579477535129497600,https://twitter.com/SubhangiTrips/status/1579477535129497600,SubhangiTrips,Twitter for Android,"Chennai, India",@majorgauravarya Nestle milkmaid 🤤,0,0
37,2022-10-10 14:16:57+00:00,1579476081710886912,https://twitter.com/zulublanka/status/1579476081710886912,zulublanka,Twitter for Android,Planet Earth,@hanrahanistan My mother invented the Caramac bar &amp; its name - now owned by @Nestle - &amp; she got nothing for it. She was Scottish &amp; worked at Mackintosh's (I have a b&amp;w photo of her making the tins) so SHE had the idea to conflate Caramel &amp; Mackintosh for a new 'carachoc' bar &amp; name. True story. https://t.co/BRrCLEDHby,1,0
38,2022-10-10 14:16:07+00:00,1579475872318652420,https://twitter.com/GameSlayer63/status/1579475872318652420,GameSlayer63,Twitter for Android,Australia,I Might Make a Cup of Tea or Milo and Then Play Call of Duty Mobile or Apex Legends Mobile #CupofTea #Milo #CallofDutyMobile #ApexLegends #Mobile #Dilmah #Nestle #MobileGame #Gamer #Gamer #Gaming,1,3
39,2022-10-10 14:15:00+00:00,1579475587940614144,https://twitter.com/Irenejanine/status/1579475587940614144,Irenejanine,Twitter Web App,Swansea,@ExcelVendingLtd @Nestle Traditional,0,0
40,2022-10-10 14:10:27+00:00,1579474445579980806,https://twitter.com/andbuddie_/status/1579474445579980806,andbuddie_,Twitter Web App,Kenya,"@Raybo0mLynn @Zinah_Issa Diageo, Coca Cola and Nestle hire them both locally in Tz na huku Ke. 
Wouldn’t call KQ a global firm per say but I recently made a friend who worked there and was behind the Msafiri magazine prior to selling it to KQ.

He’s works for a multinational currently. But wako.",0,0
41,2022-10-10 14:08:49+00:00,1579474035640967169,https://twitter.com/linkewire/status/1579474035640967169,linkewire,WordPress.com,,"Banana Pulp Market Share, Trends, Business Strategy and Forecast to 2028 – Tree Top, Nestle, Earth’s Best, The Kraft Heinz, Lemon Concentrate https://t.co/mBScHRIgkj",0,0
42,2022-10-10 14:08:48+00:00,1579474031387910144,https://twitter.com/pksm47/status/1579474031387910144,pksm47,Twitter for iPhone,,"@Lmanysnows @SteveSchmidtSES Yes, same thing here in FL where our GQP leg is controlled by developers. Massive overbuilding and selling our fresh water to the likes of Nestle are causing our aquifer and springs to shrink/run dry. We are voices yelling into the void 😡😡😡",0,0
43,2022-10-10 14:06:27+00:00,1579473438364041216,https://twitter.com/LeeleeA78/status/1579473438364041216,LeeleeA78,Twitter for iPhone,"Worcester, England",@ExcelVendingLtd @Nestle Love a KitKat - traditional for me!,0,0
44,2022-10-10 14:04:58+00:00,1579473065947582465,https://twitter.com/gabbarieleweevo/status/1579473065947582465,gabbarieleweevo,OneUp App,,"A #quote from page 12 of the new book by #PhilipKotler and Gabriele Carboni. Buy now on #Amazon: https://t.co/uoM8yrd83y
#Danone #ACMilan #Nestle #WMS #AMA #CIM #Olivetti #Versace #purpose #VCP #books #PhilipKotler #anewpathtodigital #bcorp #genalpha https://t.co/tXQfo6chnq",0,0
45,2022-10-10 14:02:35+00:00,1579472464278847488,https://twitter.com/MarySueMilliken/status/1579472464278847488,MarySueMilliken,LaterMedia,Los Angeles | Las Vegas,"Attention all cooks! Chef @ireneshiangli taught me the fastest way to halve cherry tomatoes:  nestle them into a deli container lid, put another on top, slice and Voilà.   #always learning https://t.co/IgiIdYxZhO",0,0
46,2022-10-10 14:02:18+00:00,1579472391998427140,https://twitter.com/sweetpete58/status/1579472391998427140,sweetpete58,Twitter Web App,,@ExcelVendingLtd @Nestle Traditional,0,0
47,2022-10-10 14:01:27+00:00,1579472178117980160,https://twitter.com/planetoflovebot/status/1579472178117980160,planetoflovebot,"Cheap Bots, Done Quick!",river styx,"i would nestle close to your warm heart, and never hear the wind blow, or the storm beat, again,",1,0
48,2022-10-10 14:01:18+00:00,1579472141862719490,https://twitter.com/Elcin_Recebli/status/1579472141862719490,Elcin_Recebli,Twitter for Android,,"@mvanhulten @Nestle, @MDLZ, @Danone, you too!",0,0
49,2022-10-10 14:01:13+00:00,1579472120320786432,https://twitter.com/LewisBaines/status/1579472120320786432,LewisBaines,Twitter Web App,,@ExcelVendingLtd @Nestle Traditional,0,0
50,2022-10-10 13:59:52+00:00,1579471782666723328,https://twitter.com/Detrituslegion/status/1579471782666723328,Detrituslegion,Twitter for Android,"Seattle, WA","@weheartprez Capitalism isn't little Susie with her lemonade stand, or Chuck in his garage, sellimg his mechanic service. 

When we talk about Capitalism,  we are talking about Nestle buying up all the local water in some places and selling it back at massive mark up,",0,0
51,2022-10-10 13:58:59+00:00,1579471560527990785,https://twitter.com/Mkkhool/status/1579471560527990785,Mkkhool,Twitter for Android,South Africa,"@missnmash Nestle discouraged new mothers from breastfeeding to increase baby formula sales.caucasians dressed as nurses.
J&amp;J had asbestos in baby powder.these cases are just too many to mention here, fortunately available https://t.co/h3ODaoucfn the vaccination fallout has started.",0,0
52,2022-10-10 13:55:43+00:00,1579470737660084224,https://twitter.com/Lynz_AVFC/status/1579470737660084224,Lynz_AVFC,Twitter Web App,,@ExcelVendingLtd @Nestle Traditional,0,0
53,2022-10-10 13:55:00+00:00,1579470558315843587,https://twitter.com/AnneKokel/status/1579470558315843587,AnneKokel,Twitter Web App,,"Upcycling food: a trend to reduce food waste while offering new flavourful products. 
Nestlé launches a beverage made from upcycled coffee berry husks. #CircularEconomy #foodinnovation
https://t.co/NOGONxa48q",1,0
54,2022-10-10 13:51:36+00:00,1579469700605837312,https://twitter.com/Delilah64/status/1579469700605837312,Delilah64,Twitter for iPhone,"Ruislip & Swansea, UK",@ExcelVendingLtd @Nestle Traditional 😋,0,0
55,2022-10-10 13:46:30+00:00,1579468417274634242,https://twitter.com/raedwulf21/status/1579468417274634242,raedwulf21,Twitter for iPad,"England, United Kingdom",@ExcelVendingLtd @Nestle Traditional,0,0
56,2022-10-10 13:44:26+00:00,1579467896698593280,https://twitter.com/GalDemSkillachi/status/1579467896698593280,GalDemSkillachi,Twitter for iPhone,Jamaica,I’m not the most health conscious person here but a Nestle Drum stick for breakfast is just crazy,0,0
57,2022-10-10 13:43:06+00:00,1579467560227319810,https://twitter.com/llindsayr/status/1579467560227319810,llindsayr,Twitter Web App,"York, England",@ExcelVendingLtd @Nestle Traditional 😊,0,0
58,2022-10-10 13:42:14+00:00,1579467344937914369,https://twitter.com/lucyrobinson3/status/1579467344937914369,lucyrobinson3,Twitter Web App,"England, United Kingdom",@ExcelVendingLtd @Nestle Ooo my favourite!,0,0
59,2022-10-10 13:39:40+00:00,1579466697987174405,https://twitter.com/mummydinosaur7/status/1579466697987174405,mummydinosaur7,Twitter Web App,"England, United Kingdom",@ExcelVendingLtd @Nestle Traditional,0,0
60,2022-10-10 13:35:55+00:00,1579465754487173120,https://twitter.com/HarryTruss93/status/1579465754487173120,HarryTruss93,Twitter Web App,,@ExcelVendingLtd @Nestle Traditional for me,0,0
61,2022-10-10 13:32:58+00:00,1579465012045045761,https://twitter.com/Andymcgra/status/1579465012045045761,Andymcgra,Twitter Web App,,I would *love* to know what other options British Cycling had on the table before opting for Shell. Ticketmaster? Ryanair? Nestlé???,26,1
62,2022-10-10 13:31:36+00:00,1579464667386511360,https://twitter.com/FundShack1/status/1579464667386511360,FundShack1,Twitter Web App,,"FnB Private Equity has aquired French brand Mousline from Nestle.
@Nestle  #privateequity #investment

https://t.co/pAufIcj9yi",0,1
63,2022-10-10 13:28:27+00:00,1579463874839183362,https://twitter.com/ifraahxaleem/status/1579463874839183362,ifraahxaleem,Twitter for iPhone,"Islamabad, Pakistan",This with nestle mango juice 🤝 https://t.co/YLuHuZsoFb,0,0
64,2022-10-10 13:28:18+00:00,1579463839300874240,https://twitter.com/TomVierhile/status/1579463839300874240,TomVierhile,Twitter Web App,"Fairport, NY","""Nestle, which says 5% of its plants could be at risk from a gas shortage, has been converting whenever possible to oil, Chief Financial Officer Francois-Xavier Roger said at a Barclays conference in September 2022.""",0,0
65,2022-10-10 13:26:05+00:00,1579463278576951297,https://twitter.com/ABCDjamesbond/status/1579463278576951297,ABCDjamesbond,Twitter Web App,"Birmingham, England",@ExcelVendingLtd @Nestle Traditional - its also my fave!,0,0
66,2022-10-10 13:22:56+00:00,1579462484909785089,https://twitter.com/Mummy2aRockStar/status/1579462484909785089,Mummy2aRockStar,Twitter for iPhone,"Nottingham, England",@ExcelVendingLtd @Nestle Traditional,0,0
67,2022-10-10 13:22:24+00:00,1579462351602188288,https://twitter.com/VEmcees/status/1579462351602188288,VEmcees,Twitter Web App,India,"Special recipe cooking demo by Ms Sheeba from Nestle at SIIHM Chennai Event Anchors

https://t.co/r9eCZzkutn",0,0
68,2022-10-10 13:22:18+00:00,1579462327862456321,https://twitter.com/VEmcees/status/1579462327862456321,VEmcees,Twitter Web App,India,"Ms Sheeba from Nestle maggi cooking demo for SIIHM Students Chennai Event Emcees

https://t.co/EbU7p89BK6",0,0
69,2022-10-10 13:21:31+00:00,1579462130482696193,https://twitter.com/yo_its_simba/status/1579462130482696193,yo_its_simba,Twitter for iPhone,"Washington, DC",@rico_rants definitely not enforcing. as for enabling- nestle has monopoly power. it doesn’t need anyone to enable it. there are like 4 companies that produce all the food in the us. they’re good. diabetics aren’t enabling insulin producers by buying insulin for the same reason.,0,0
70,2022-10-10 13:14:48+00:00,1579460439427411971,https://twitter.com/judypark1uk/status/1579460439427411971,judypark1uk,Twitter for iPad,,@ExcelVendingLtd @Nestle I’d love to #WIN Traditional please,0,0
71,2022-10-10 13:14:20+00:00,1579460321705885696,https://twitter.com/abancommercials/status/1579460321705885696,abancommercials,IFTTT,United States,Nestle Nescafé Plan 2030 TV Commercial 2022 https://t.co/sZb2q1HA2l,0,0
72,2022-10-10 13:13:10+00:00,1579460027496431616,https://twitter.com/lambsenglish/status/1579460027496431616,lambsenglish,Twitter for iPhone,"Maidenhead, South East",Don’t fast forward. Read through. Nestle in. Get smashed out. https://t.co/7Qjzcm19Lr,0,0
73,2022-10-10 13:01:22+00:00,1579457059254566917,https://twitter.com/jenrhymer/status/1579457059254566917,jenrhymer,Twitter Web App,Oxfordshire,@ExcelVendingLtd @Nestle Traditional 🍫,0,0
74,2022-10-10 12:59:12+00:00,1579456516184473600,https://twitter.com/laura3uk/status/1579456516184473600,laura3uk,Twitter Web App,Essex,@ExcelVendingLtd @Nestle Traditional,0,0
75,2022-10-10 12:57:16+00:00,1579456027195768836,https://twitter.com/rico_rants/status/1579456027195768836,rico_rants,Twitter for Android,North Carolina,@lsdan @kennelproud @ThomasSwords Are you a slave owner for consuming nestle products?,0,0
76,2022-10-10 12:54:19+00:00,1579455283537248256,https://twitter.com/chump_dick/status/1579455283537248256,chump_dick,Twitter for Android,Toronto ✈️ FL,"Too late, Nestle got it.  Nevermind https://t.co/mxKXz1q2Oo",27,0
77,2022-10-10 12:51:55+00:00,1579454682137006081,https://twitter.com/vincenta21/status/1579454682137006081,vincenta21,Twitter Web App,Rochester 🇬🇧,@ExcelVendingLtd @Nestle traditional,0,0
78,2022-10-10 12:51:20+00:00,1579454534736564224,https://twitter.com/zeroobetaa/status/1579454534736564224,zeroobetaa,Twitter for Android,,"@Barclay53012457 @MaxInvestor89 @BradKnowsHVAC this would need vc or investment banks.
nestle took decades to establish trust.",0,0
79,2022-10-10 12:48:40+00:00,1579453862569967617,https://twitter.com/Insaf31637502/status/1579453862569967617,Insaf31637502,Twitter for Android,Pakistan 3027992020,"@MomandMePK Thanks for your kind reply, I'm milk supplier of #Nestle",0,0
80,2022-10-10 12:47:42+00:00,1579453621561077760,https://twitter.com/rico_rants/status/1579453621561077760,rico_rants,Twitter for Android,North Carolina,"If all white people are colonizers for the crime of colonization committed other by white people, then we're all slave owners for consuming nestle products. Sorry, I don't make these dumbass rules.",38,1
81,2022-10-10 12:46:55+00:00,1579453424852406273,https://twitter.com/Suzymarxist/status/1579453424852406273,Suzymarxist,Twitter for iPad,"East Midlands, England",‘This land belonged to us’: Nestlé supply chain linked to disputed Indigenous territory https://t.co/x33T64akaZ,2,0
82,2022-10-10 12:46:23+00:00,1579453289368031233,https://twitter.com/Rainforest_RIN/status/1579453289368031233,Rainforest_RIN,Twitter Web App,,"""The Mỹky Indigenous community have been living in the Amazon for hundreds of years. But ranchers are encroaching on the Mỹky territory—and beef from their cattle has entered a murky supply chain that involves Nestlé, Burger King, and McDonald's.""

https://t.co/pFZKiAor5G",6,1
83,2022-10-10 12:40:12+00:00,1579451731779678208,https://twitter.com/AuroraDreaming/status/1579451731779678208,AuroraDreaming,Twitter Web App,United Kingdom,@ExcelVendingLtd @Nestle Traditional,0,0
84,2022-10-10 12:40:01+00:00,1579451687332646912,https://twitter.com/Chopsie_Murphy/status/1579451687332646912,Chopsie_Murphy,Twitter for iPhone,Unceded Yugarabul land,@IhaveabluehatMP @Nestle My mind is ticking over Christmas present suggestions to give family when they ask what I’d like.,0,0
85,2022-10-10 12:31:27+00:00,1579449531565248512,https://twitter.com/kavitasinha9090/status/1579449531565248512,kavitasinha9090,Twitter Web App,,"Milk Powder Market Sales, Revenue From 2022 To 2028 And Customer Data | Key Player Danone ,Nestle ,FrieslandCampina ,Arla ,Vreugdenhil Dairy ,Alpen Dairies ,California Dairies ,DFA ,Lactalis ,Land O’Lakes ,Fonterra
https://t.co/lQsMR7ARWD",0,0
86,2022-10-10 12:30:06+00:00,1579449191730151425,https://twitter.com/bex552/status/1579449191730151425,bex552,Twitter Web App,United Kingdom,@ExcelVendingLtd @Nestle Traditional,0,0
87,2022-10-10 12:28:29+00:00,1579448785469865985,https://twitter.com/alishan_bzy/status/1579448785469865985,alishan_bzy,WordPress.com,"Arifwala, punjab, Pakistan",Nestlé Purina’s Strategy Fur (Had To Do It) Measuring Ad Effectiveness https://t.co/BaqsAC95V7,0,0
88,2022-10-10 12:20:18+00:00,1579446723864166400,https://twitter.com/ByJove10/status/1579446723864166400,ByJove10,ByJoveProm,,K will see how I feel about nestle.,0,0
89,2022-10-10 12:16:30+00:00,1579445767244505089,https://twitter.com/MarketNews_b/status/1579445767244505089,MarketNews_b,Market Plow,Internet,"Nestle Purina's Strategy Fur (Had To Do It) Measuring Ad Effectiven... (AdExchanger)

Signal loss is less stressful for CPG companies, since they historically lack a direct relat...

Add your highlights:
https://t.co/QfE0hik08G
 #Marketing #market ...",0,0
90,2022-10-10 12:14:18+00:00,1579445214636564481,https://twitter.com/rakeshcoelho/status/1579445214636564481,rakeshcoelho,Twitter for Android,Mumbai,"On the occasion of Eid – E – Milad, Shri. Hemang Jangla (BJP NGO Cell Mumbai President), Capt. Rakesh Coelho (BJP NGO Cell NW District President Mumbai) and Smt. Haseena Khan (Ward 51 Adhyaksh) distributed Nestle Munch Chocolate to the children of 163 Goregaon Vidan Sabha https://t.co/XN1YFDRWPx",1,0
91,2022-10-10 12:12:36+00:00,1579444788071665665,https://twitter.com/lydfp_bobbysmum/status/1579444788071665665,lydfp_bobbysmum,Twitter for iPhone,Uk,@ExcelVendingLtd @Nestle Traditional is my favourite #WIN 🤞🤞🤞🤞🤞,0,0
92,2022-10-10 12:10:00+00:00,1579444132124270592,https://twitter.com/TheShopsHV/status/1579444132124270592,TheShopsHV,Twitter Web App,"Highland Village, TX","Time to (pumpkin) spice things up! Celebrate fall at Nestle Toll House Cafe this morning with a Pumpkin Spice Latte featuring a delicious mixture of ground cinnamon, nutmeg, and ginger. 🎃 ✨ https://t.co/o9nxUvPXuL",0,0
93,2022-10-10 12:09:40+00:00,1579444048955576325,https://twitter.com/drhuma83/status/1579444048955576325,drhuma83,Twitter Web App,,@Aakbar84 Nestle ka driver zinda bad ;),1,0
94,2022-10-10 12:09:03+00:00,1579443893548220416,https://twitter.com/Debfromyorks/status/1579443893548220416,Debfromyorks,Twitter Web App,UK,@ExcelVendingLtd @Nestle Traditional,0,0
95,2022-10-10 12:06:13+00:00,1579443181615140864,https://twitter.com/dailyscoopmedia/status/1579443181615140864,dailyscoopmedia,WordPress.com,Nigeria,"Sterling Bank, Microsoft, Nestle To Hold $1trn Agricultural Summit https://t.co/4EdXAgUWWR",0,0
96,2022-10-10 12:04:42+00:00,1579442798105088001,https://twitter.com/richchet/status/1579442798105088001,richchet,Twitter for iPhone,,@ExcelVendingLtd @Nestle Traditional!!,0,0
97,2022-10-10 12:03:22+00:00,1579442464393695233,https://twitter.com/makomaobot/status/1579442464393695233,makomaobot,Makomao Bot,,There’s no need for me to keep acting big to protect and support him. Because we’re equal comrades who nestle close and help each other out.,0,0
98,2022-10-10 12:02:05+00:00,1579442142132699139,https://twitter.com/tc_____________/status/1579442142132699139,tc_____________,Twitter for iPhone,,"she no longer a bad bitch, how you drinking Nestle water",0,0
99,2022-10-10 12:01:11+00:00,1579441915346685953,https://twitter.com/OduNewsNG/status/1579441915346685953,OduNewsNG,WordPress.com,"Ikeja, Nigeria","Sterling Bank, Microsoft, Nestle To Hold $1trn Agricultural Summit https://t.co/vkaxFP6iqQ",6,3
100,2022-10-10 12:00:00+00:00,1579441615944327168,https://twitter.com/ResOutreach/status/1579441615944327168,ResOutreach,Twitter Web App,"Stroud, England","In 2020, Nestlé Health Science UK launched a #paediatric tube feed containing #food-derived ingredients. Here, we re-visit Compleat® paediatric and reflect on the progress made over the last couple of years.

Watch now: https://t.co/S0Soj3qOgO",0,0
,Date,ID,url,username,source,location,tweet,num of likes,num of _retweet
,Date,ID,url,username,source,location,tweet,num of likes,num of _retweet
0,2022-10-10 15:33:53+00:00,1579495439878934528,https://twitter.com/carboncompanies/status/1579495439878934528,carboncompanies,"Cheap Bots, Done Quick!",,Hello green thumbs! Today we have everyone's favorite contaminating company Nestle who uses 1.7 MILLION of plastic only on packaging🤢! Fun fact  climate change is a real thing!  Follow for more daily environmental facts!,0,0
1,2022-10-10 15:32:32+00:00,1579495099993837568,https://twitter.com/RobertKlein78/status/1579495099993837568,RobertKlein78,Twitter for Android,,@AOC It's all for profit my friend.  Look at Marjorie Taylor Greene and Nestle stocks who manufacture Gerber and other baby foods. Trying to profit but don't care about food shortages.  Immigrants are a necessity. My opinion,0,0
2,2022-10-10 15:25:15+00:00,1579493269339222017,https://twitter.com/iamnotinabox58/status/1579493269339222017,iamnotinabox58,Twitter for iPhone,,"@FoxNews **RETWEET pls
Fox News is intentionally radicalizing citizens w lies &amp; misinformation in support of RW partisanship. Stop advertising with them! @ProcterGamble @BestBuy @PetSmart @amazon @KraftHeinzco @SandalsResorts @LibertyMutual @Allstate @progressive @Verizon @noom @Nestle",0,0
3,2022-10-10 15:22:57+00:00,1579492690873372672,https://twitter.com/gabbarieleweevo/status/1579492690873372672,gabbarieleweevo,OneUp App,,#ACMilan on the new book by #PhilipKotler and Gabriele Carboni. Buy now on #Amazon: https://t.co/uoM8yrub5y #Danone #Versace #Nestle #WMS #AMA #CIM #Olivetti #purpose #VCP #books #PhilipKotler #anewpathtodigital #bcorp #digitalmarketing #marketing https://t.co/oCXpj9sohS,0,0
4,2022-10-10 15:17:26+00:00,1579491300843220992,https://twitter.com/NNNewspapers/status/1579491300843220992,NNNewspapers,WordPress.com,"Kaduna, Nigeria","Nescafe Plan 2030: Nestle Moves To Help Drive Regenerative Agriculture, Others https://t.co/TyvC3zYzUy",0,0
5,2022-10-10 15:16:44+00:00,1579491127472066561,https://twitter.com/Dorset_Diva/status/1579491127472066561,Dorset_Diva,Twitter Web App,"South West, England",@ExcelVendingLtd @Nestle Traditional,0,0
6,2022-10-10 15:14:02+00:00,1579490446237057024,https://twitter.com/EcoDivaNomi/status/1579490446237057024,EcoDivaNomi,Buffer,Canada,"Let's make Nestlé #Cleanup its act! 

#Nestlé does terrible things faster than we can campaign against it: steals water, floods the planet with #plastic, buries anyone that tries to stop it with lawsuits...
 Can you help https://t.co/pwQmSXWY6W  
#ClimateEmergency https://t.co/LESxTP9rFf",0,0
7,2022-10-10 15:13:49+00:00,1579490391258124288,https://twitter.com/carboncompanies/status/1579490391258124288,carboncompanies,"Cheap Bots, Done Quick!",,Hi green thumbs! The well known un-green company Nestle who uses 1.7 MILLION of plastic only on packaging😨! You'll never guess that  everyone has their very own carbon footprint!  Tune in for more behind closed door stats!,0,0
8,2022-10-10 15:13:03+00:00,1579490200576675840,https://twitter.com/CartsCostco/status/1579490200576675840,CartsCostco,"Cheap Bots, Done Quick!",,"Vegetable Platter with Low Fat Dressing, Nestle Toll House Semi-sweet Morsels, Dixie 5 oz. Paper Cold Cup",0,0
9,2022-10-10 15:11:30+00:00,1579489809394937856,https://twitter.com/AmyL_IoM/status/1579489809394937856,AmyL_IoM,Twitter for iPhone,"Ramsey, Isle of Man","@leegallyred @gojosfairy Things that DO taste different to me:
Wheatbix &gt; Weetabix 
Bakers Cream Crackers &gt; all British cream crackers
Lays &gt; Walkers
Beacon &gt; Nestle 
… I could go on, but the Brits make great desserts which is why I stay 😆",1,0
10,2022-10-10 15:10:16+00:00,1579489497800400902,https://twitter.com/LynneNi59944303/status/1579489497800400902,LynneNi59944303,Twitter for iPad,"Hertfordshire, England",@SafeSENCOSaeed @Nestle I wouldn’t be tempted by that one @SafeSENCOSaeed  Having just eaten this bar (yes the whole 5 servings in one day… well one sitting) I prefer the real Purple One with it’s whole hazelnut rather than the nut crumbs in this bar- it gives a better ratio chocolate:nut:caramel,0,0
11,2022-10-10 15:05:56+00:00,1579488408682258432,https://twitter.com/j_wan23/status/1579488408682258432,j_wan23,Twitter Web App,,@ScarleYonaguni First time I've seen a nestle crunch cutting board. 🤔,0,0
12,2022-10-10 15:04:27+00:00,1579488036177711104,https://twitter.com/Kate_Kitssister/status/1579488036177711104,Kate_Kitssister,Twitter for iPhone,North Wales,"@ExcelVendingLtd @Nestle Traditional for me, I've been obsessed with 4 finger KitKats for as long as I remember!!",0,0
13,2022-10-10 15:00:06+00:00,1579486939195269124,https://twitter.com/DmvGospel/status/1579486939195269124,DmvGospel,Airtime Pro,,NESTLE IN WITH DADDY GOD is starting now! Listen live here: https://t.co/HCDqQRieKp,0,0
14,2022-10-10 15:00:03+00:00,1579486925571780609,https://twitter.com/DmvGospel/status/1579486925571780609,DmvGospel,Airtime Pro,,Now playing NESTLE IN WITH DADDY GOD 100822 DMVSHF PASTOR MONICA LOWE HOWARD by !,0,0
15,2022-10-10 14:59:11+00:00,1579486706973446144,https://twitter.com/Gazzamb/status/1579486706973446144,Gazzamb,Twitter for iPhone,,@zulublanka @hanrahanistan @Nestle Have you tried the caramac buttons. Disgusting,0,0
16,2022-10-10 14:58:38+00:00,1579486571262140417,https://twitter.com/SafeSENCOSaeed/status/1579486571262140417,SafeSENCOSaeed,Twitter for Android,"Birmingham, England",I need a green triangle version of this please @Nestle!😍😍 https://t.co/Mhvk1wzjF5,1,0
17,2022-10-10 14:58:20+00:00,1579486497019162626,https://twitter.com/GazetteGrocery/status/1579486497019162626,GazetteGrocery,Twitter Web App,"London, UK","☕️ @Coffeemate packaging has been shrunk by owner @Nestle as the manufacturer looks to mitigate rising #production costs.

https://t.co/pQ3NlfB2Z7",0,0
18,2022-10-10 14:56:09+00:00,1579485945975705600,https://twitter.com/Yeotjn/status/1579485945975705600,Yeotjn,Twitter for Android,Uncommitted.,"I hope that everyone can hunker down within their homes as the new season ushers in its chillier air and more dismal atmosphere. Don't let the perpetual chill of winter get the best of you instead, take extra care of your health and nestle into the warmth. https://t.co/A0IkkBBWSq",0,0
19,2022-10-10 14:53:48+00:00,1579485356134539266,https://twitter.com/carboncompanies/status/1579485356134539266,carboncompanies,"Cheap Bots, Done Quick!",,Greetings eco-friendlies! The well known high-carbon company Nestle who uses 1.7 MILLION of plastic only on packaging🤢! You'll never guess that  carbon footprints are important!  Find out what else is swept underneath the rug!,0,0
